Human,SARS-CoV2,Score
Q9UJ72,P0DTC9,0.005623
Q9UJ72,P0DTC8,0.000173
O60508,P0DTC3,0.006834
O60508,P0DTC4,0.005778
O60508,P0DTC7,5.2e-05
O60508,P0DTC5,0.005605
O60508,P0DTC2,0.005709
O60508,P0DTC1,0.026332
O60508,P0DTC9,0.004014
O60508,P0DTC8,0.000173
Q15165,P0DTD2,0.011799
Q15165,P0DTD3,0.000242
Q15165,P0DTF1,0.003893
Q15165,P0DTC4,0.022802
Q15165,P0DTC7,0.008183
Q15165,P0DTC6,0.008045
Q15165,P0DTC5,0.004394
Q15165,P0DTC3,0.000692
Q15165,P0DTC2,0.021591
Q15165,P0DTC1,0.05621
Q15165,P0DTC9,0.025743
Q15165,P0DTC8,0.022716
Q15166,P0DTC3,0.003149
Q15166,P0DTC6,0.007457
Q15166,P0DTC5,0.005432
Q15166,P0DTD2,0.005346
Q15166,P0DTC9,0.024896
Q15166,P0DTF1,0.001695
Q15166,P0DTC4,0.024532
Q15166,P0DTC7,0.007076
Q15166,P0DTC2,0.023927
Q15166,P0DTC1,0.096417
Q15166,P0DTC8,0.020795
Q9UJ78,P0DTC1,0.052819
Q9UJ78,P0DTC9,0.005086
Q86WA9,P0DTC3,0.043321
Q86WA9,P0DTC4,0.00756
Q86WA9,P0DTC7,0.001246
Q86WA9,P0DTC5,0.00756
Q86WA9,P0DTC2,0.007318
Q86WA9,P0DTC1,0.0009
Q86WA9,P0DTC9,0.004827
B2RXH2,P0DTC3,0.001782
B2RXH2,P0DTC4,0.00173
B2RXH2,P0DTC7,6.9e-05
B2RXH2,P0DTC5,0.00173
B2RXH2,P0DTC2,0.001713
B2RXH2,P0DTC1,0.034065
B2RXH2,P0DTC9,0.003945
P35579,P0DTC3,0.005035
P35579,P0DTD2,0.00801
P35579,P0DTD3,0.002076
P35579,P0DTC2,0.028771
P35579,P0DTC4,0.019982
P35579,P0DTC7,0.013789
P35579,P0DTC6,0.005623
P35579,P0DTC5,0.004931
P35579,P0DTC1,0.051695
P35579,P0DTC9,0.021055
P35579,P0DTC8,0.015484
O15254,P0DTC3,0.005778
O15254,P0DTC1,0.03884
O15254,P0DTC9,0.022923
O15254,P0DTC4,0.005623
O15254,P0DTC7,5.2e-05
O15254,P0DTC5,0.005519
O15254,P0DTC2,0.013996
O15254,P0DTC8,0.000104
O15255,P0DTC6,0.000173
Q86WA8,P0DTC3,0.005778
Q86WA8,P0DTD2,0.002785
Q86WA8,P0DTF1,0.001695
Q86WA8,P0DTC4,0.029982
Q86WA8,P0DTC7,0.005969
Q86WA8,P0DTC6,0.006349
Q86WA8,P0DTC5,0.007214
Q86WA8,P0DTC2,0.038927
Q86WA8,P0DTC1,0.118804
Q86WA8,P0DTC9,0.042473
Q86WA8,P0DTC8,0.024463
P60153,P0DTD3,0.000329
P60153,P0DTD2,0.002059
P60153,P0DTC4,0.000329
P60153,P0DTC3,0.000502
P60153,P0DTC7,0.001626
P60153,P0DTC6,0.001972
P60153,P0DTC5,0.000242
P60153,P0DTC2,0.001453
P60153,P0DTC1,0.015363
P60153,P0DTC9,0.031435
P60153,P0DTC8,0.000329
Q6ZTI6,P0DTC3,0.003287
Q6ZTI6,P0DTC4,0.032993
Q6ZTI6,P0DTC7,5.2e-05
Q6ZTI6,P0DTC5,0.001799
Q6ZTI6,P0DTC2,0.023079
Q6ZTI6,P0DTC1,0.025588
Q6ZTI6,P0DTC9,0.033148
Q6ZTI6,P0DTC8,0.031193
P59282,P0DTC2,0.031903
P59282,P0DTC5,0.002595
P59282,P0DTC3,0.003322
P59282,P0DTC4,0.033788
P59282,P0DTC7,8.7e-05
P59282,P0DTC1,0.02929
P59282,P0DTC9,0.039463
P59282,P0DTC8,0.031193
O15259,P0DTC3,0.003875
O15259,P0DTC6,0.000571
O15259,P0DTD3,0.000242
O15259,P0DTC1,0.012232
O15259,P0DTC9,0.006886
O15259,P0DTC4,0.002734
O15259,P0DTC7,0.000727
O15259,P0DTC5,0.002647
O15259,P0DTC2,0.002716
O15259,P0DTC8,0.00064
O15259,P0DTD2,0.00064
P41180,P0DTC3,0.006505
P41180,P0DTD2,0.008927
P41180,P0DTD3,0.004066
P41180,P0DTC2,0.032923
P41180,P0DTF1,0.00609
P41180,P0DTC4,0.016176
P41180,P0DTC7,0.021539
P41180,P0DTC6,0.016436
P41180,P0DTC5,0.012924
P41180,P0DTC1,0.044221
P41180,P0DTC9,0.014896
P41180,P0DTC8,0.009464
Q86XA0,P0DTD2,0.000329
Q86XA0,P0DTD3,0.06275
Q86XA0,P0DTC4,0.076019
Q86XA0,P0DTC7,0.025294
Q86XA0,P0DTC6,0.000277
Q86XA0,P0DTC5,0.032214
Q86XA0,P0DTC3,0.021574
Q86XA0,P0DTC2,0.051037
Q86XA0,P0DTC1,0.065466
Q86XA0,P0DTC9,0.033615
Q86XA0,P0DTC8,0.03365
P29401,P0DTD2,0.002768
P29401,P0DTC2,0.02647
P29401,P0DTC4,0.01993
P29401,P0DTC7,0.002768
P29401,P0DTC6,0.003149
P29401,P0DTC5,0.009446
P29401,P0DTC3,0.00872
P29401,P0DTC1,0.045657
P29401,P0DTC9,0.019273
P29401,P0DTC8,0.010484
P29400,P0DTC3,0.017595
P29400,P0DTC5,0.024135
P29400,P0DTD2,0.008893
P29400,P0DTD3,0.000329
P29400,P0DTF1,0.006695
P29400,P0DTC4,0.017612
P29400,P0DTC7,0.01218
P29400,P0DTC6,0.012716
P29400,P0DTC2,0.027802
P29400,P0DTC1,0.006955
P29400,P0DTC9,0.000779
P29400,P0DTC8,0.00083
Q5VWT5,P0DTC4,0.005225
Q5VWT5,P0DTC7,0.006194
Q5VWT5,P0DTC5,0.005225
Q5VWT5,P0DTC3,0.005225
Q5VWT5,P0DTC2,0.004481
Q5VWT5,P0DTC1,0.01538
Q5VWT5,P0DTC9,0.001765
Q9H0S4,P0DTD2,0.00173
Q9H0S4,P0DTC4,0.004135
Q9H0S4,P0DTC7,0.001332
Q9H0S4,P0DTC6,0.00173
Q9H0S4,P0DTC5,0.003962
Q9H0S4,P0DTC3,0.005156
Q9H0S4,P0DTC2,0.005415
Q9H0S4,P0DTC1,0.060916
Q9H0S4,P0DTC9,0.016263
Q9H0S4,P0DTC8,0.000173
P07900,P0DTC3,0.106469
P07900,P0DTD3,0.000329
P07900,P0DTD2,0.051037
P07900,P0DTF1,0.065276
P07900,P0DTC4,0.13671
P07900,P0DTC7,0.045657
P07900,P0DTC6,0.048217
P07900,P0DTC5,0.07095
P07900,P0DTC2,0.070466
P07900,P0DTC1,0.12761
P07900,P0DTC9,0.02801
P07900,P0DTC8,0.023166
P39023,P0DTC3,0.004221
P39023,P0DTD2,0.009152
P39023,P0DTD3,0.000329
P39023,P0DTF1,0.010052
P39023,P0DTC2,0.048234
P39023,P0DTC4,0.00455
P39023,P0DTC7,0.017543
P39023,P0DTC6,0.018062
P39023,P0DTC5,0.014325
P39023,P0DTC1,0.086781
P39023,P0DTC9,0.033581
P39023,P0DTC8,0.000848
Q5T5X7,P0DTC5,0.005536
Q5T5X7,P0DTC4,0.005709
Q5T5X7,P0DTC7,5.2e-05
Q5T5X7,P0DTC3,0.007214
Q5T5X7,P0DTC2,0.00756
Q5T5X7,P0DTC1,0.029429
Q5T5X7,P0DTC9,0.003322
Q5T5X7,P0DTC8,0.000173
H0YL14,P0DTC3,0.12588
H0YL14,P0DTC6,0.047992
H0YL14,P0DTD3,0.06275
H0YL14,P0DTC1,0.101884
H0YL14,P0DTC9,0.002439
H0YL14,P0DTF1,0.065276
H0YL14,P0DTC4,0.153336
H0YL14,P0DTC7,0.070328
H0YL14,P0DTC5,0.099756
H0YL14,P0DTC2,0.071193
H0YL14,P0DTC8,0.000329
H0YL14,P0DTD2,0.05076
Q2VWP7,P0DTD3,0.041833
Q2VWP7,P0DTD2,0.005727
Q2VWP7,P0DTC5,0.025328
Q2VWP7,P0DTC2,0.023546
Q2VWP7,P0DTC4,0.031608
Q2VWP7,P0DTC7,0.025449
Q2VWP7,P0DTC6,0.005104
Q2VWP7,P0DTC3,0.018321
Q2VWP7,P0DTC1,0.021505
Q2VWP7,P0DTC9,0.001194
Q2VWP7,P0DTC8,0.000225
Q9Y6V7,P0DTC3,0.006228
Q9Y6V7,P0DTC4,0.004723
Q9Y6V7,P0DTC7,3.5e-05
Q9Y6V7,P0DTC5,0.00455
Q9Y6V7,P0DTC2,0.004671
Q9Y6V7,P0DTC1,0.044567
Q9Y6V7,P0DTC9,0.016591
Q9Y6V7,P0DTC8,0.000173
Q01118,P0DTC5,0.017526
Q01118,P0DTD3,0.000329
Q01118,P0DTD2,0.022491
Q01118,P0DTC3,0.024394
Q01118,P0DTC2,0.022543
Q01118,P0DTF1,0.016574
Q01118,P0DTC4,0.017837
Q01118,P0DTC7,0.023477
Q01118,P0DTC6,0.022612
Q01118,P0DTC1,0.032318
Q01118,P0DTC9,0.000571
Q01118,P0DTC8,0.000329
P21731,P0DTC5,0.014879
P21731,P0DTD2,0.010121
P21731,P0DTD3,0.000329
P21731,P0DTC3,0.01038
P21731,P0DTF1,0.008547
P21731,P0DTC4,0.012612
P21731,P0DTC7,0.018996
P21731,P0DTC6,0.01654
P21731,P0DTC2,0.022508
P21731,P0DTC1,0.024723
P21731,P0DTC9,0.002561
P21731,P0DTC8,0.000727
Q96CS2,P0DTD3,0.000329
Q96CS2,P0DTD2,0.001125
Q96CS2,P0DTC4,0.003408
Q96CS2,P0DTC7,0.00154
Q96CS2,P0DTC6,0.001592
Q96CS2,P0DTC5,0.003304
Q96CS2,P0DTC3,0.004533
Q96CS2,P0DTC2,0.004412
Q96CS2,P0DTC1,0.016055
Q96CS2,P0DTC9,0.007958
Q96CS2,P0DTC8,0.000606
Q69384,P0DTD2,0.000225
Q69384,P0DTD3,0.041833
Q69384,P0DTC7,0.02109
Q69384,P0DTC6,0.000329
Q69384,P0DTC5,0.025173
Q69384,P0DTC4,0.031453
Q69384,P0DTC3,0.018114
Q69384,P0DTC2,0.02102
Q69384,P0DTC1,0.018114
Q69384,P0DTC8,0.000225
Q96CS4,P0DTD2,0.000242
Q96CS4,P0DTC4,0.000121
Q96CS4,P0DTC7,0.000173
Q96CS4,P0DTC6,0.000242
Q96CS4,P0DTC2,0.002214
Q96CS4,P0DTC1,0.03801
Q96CS4,P0DTC9,0.005208
Q96CS4,P0DTC8,0.000121
Q9P218,P0DTC3,0.024048
Q9P218,P0DTC7,8.7e-05
Q9P218,P0DTC5,0.024083
Q9P218,P0DTC4,0.024083
Q9P218,P0DTC2,0.021349
Q9P218,P0DTC1,0.000675
Q9P218,P0DTC9,0.000813
Q96CS7,P0DTD3,0.006419
Q96CS7,P0DTD2,0.00083
Q96CS7,P0DTC4,0.006211
Q96CS7,P0DTC7,0.005
Q96CS7,P0DTC6,0.000623
Q96CS7,P0DTC5,0.004896
Q96CS7,P0DTC3,0.004083
Q96CS7,P0DTC2,0.012232
Q96CS7,P0DTC1,0.003962
Q96CS7,P0DTC9,0.000779
Q96CS7,P0DTC8,0.001003
Q8N6K0,P0DTD2,0.000329
Q8N6K0,P0DTD3,0.06275
Q8N6K0,P0DTC7,0.025294
Q8N6K0,P0DTC6,0.000277
Q8N6K0,P0DTC5,0.031453
Q8N6K0,P0DTC4,0.041937
Q8N6K0,P0DTC3,0.021142
Q8N6K0,P0DTC2,0.025224
Q8N6K0,P0DTC1,0.021142
Q8N6K0,P0DTC8,0.000329
Q9UK12,P0DTC4,0.000121
Q9UK12,P0DTC2,0.001938
Q9UK12,P0DTC1,0.037854
Q9UK12,P0DTC9,0.005208
Q9UK12,P0DTC8,0.000121
Q9P217,P0DTC3,0.000173
Q9P217,P0DTC4,0.000121
Q9P217,P0DTC7,6.9e-05
Q9P217,P0DTC5,0.000121
Q9P217,P0DTC2,0.000121
Q9P217,P0DTC1,0.04128
Q9P217,P0DTC9,0.005225
Q9UK10,P0DTC4,0.000121
Q9UK10,P0DTC2,0.001938
Q9UK10,P0DTC1,0.037854
Q9UK10,P0DTC9,0.005208
Q9UK10,P0DTC8,0.000121
Q9UK17,P0DTC3,0.007647
Q9UK17,P0DTD2,0.005035
Q9UK17,P0DTC4,0.026955
Q9UK17,P0DTD3,0.009481
Q9UK17,P0DTC7,0.012335
Q9UK17,P0DTC6,0.006886
Q9UK17,P0DTC5,0.008979
Q9UK17,P0DTC2,0.037473
Q9UK17,P0DTC1,0.039376
Q9UK17,P0DTC9,0.023373
Q9UK17,P0DTC8,0.01737
Q9BVC3,P0DTC3,0.006297
Q9BVC3,P0DTC4,0.004533
Q9BVC3,P0DTC7,0.002059
Q9BVC3,P0DTC6,0.002664
Q9BVC3,P0DTC5,0.004533
Q9BVC3,P0DTC2,0.011591
Q9BVC3,P0DTC1,0.032473
Q9BVC3,P0DTC9,0.055639
Q9BVC3,P0DTD2,0.002491
Q9P212,P0DTC3,0.004706
Q9P212,P0DTD2,0.000727
Q9P212,P0DTC4,0.019342
Q9P212,P0DTD3,0.006419
Q9P212,P0DTC7,0.00308
Q9P212,P0DTC6,0.000554
Q9P212,P0DTC5,0.004879
Q9P212,P0DTC2,0.015623
Q9P212,P0DTC1,0.065691
Q9P212,P0DTC9,0.025138
Q9P212,P0DTC8,0.014048
Q92833,P0DTD2,0.007595
Q92833,P0DTD3,0.000173
Q92833,P0DTF1,0.003356
Q92833,P0DTC5,0.007647
Q92833,P0DTC4,0.004481
Q92833,P0DTC7,0.01218
Q92833,P0DTC6,0.012941
Q92833,P0DTC3,0.00628
Q92833,P0DTC2,0.029705
Q92833,P0DTC1,0.038736
Q92833,P0DTC9,0.012405
Q92833,P0DTC8,0.000484
Q92832,P0DTC5,0.002751
Q92832,P0DTD2,0.000329
Q92832,P0DTD3,0.000329
Q92832,P0DTC3,0.003529
Q92832,P0DTC4,0.019792
Q92832,P0DTC7,0.000363
Q92832,P0DTC6,0.000242
Q92832,P0DTC2,0.021885
Q92832,P0DTC1,0.05211
Q92832,P0DTC9,0.029204
Q92832,P0DTC8,0.017283
Q92831,P0DTD2,0.021799
Q92831,P0DTD3,0.000329
Q92831,P0DTF1,0.026107
Q92831,P0DTC4,0.077282
Q92831,P0DTC7,0.026972
Q92831,P0DTC6,0.028477
Q92831,P0DTC5,0.030865
Q92831,P0DTC3,0.046366
Q92831,P0DTC2,0.047542
Q92831,P0DTC1,0.111278
Q92831,P0DTC9,0.025519
Q92831,P0DTC8,0.010865
Q92830,P0DTD3,0.000225
Q92830,P0DTD2,0.008668
Q92830,P0DTF1,0.008304
Q92830,P0DTC4,0.033754
Q92830,P0DTC7,0.013927
Q92830,P0DTC6,0.014256
Q92830,P0DTC5,0.013339
Q92830,P0DTC3,0.015623
Q92830,P0DTC2,0.033788
Q92830,P0DTC1,0.077404
Q92830,P0DTC9,0.016834
Q92830,P0DTC8,0.010277
Q92837,P0DTC5,0.002111
Q92837,P0DTC3,0.002612
Q92837,P0DTC4,0.002111
Q92837,P0DTC7,1.7e-05
Q92837,P0DTC2,0.002163
Q92837,P0DTC1,0.019636
Q92837,P0DTC9,0.007024
Q9H3M9,P0DTC4,0.001747
Q9H3M9,P0DTC7,3.5e-05
Q9H3M9,P0DTC5,0.001747
Q9H3M9,P0DTC3,0.002543
Q9H3M9,P0DTC2,0.001868
Q9H3M9,P0DTC1,0.104168
Q9H3M9,P0DTC9,0.007543
Q92835,P0DTC3,0.005086
Q92835,P0DTD2,0.014809
Q92835,P0DTD3,0.003218
Q92835,P0DTC5,0.006834
Q92835,P0DTF1,0.00237
Q92835,P0DTC4,0.004913
Q92835,P0DTC7,0.01974
Q92835,P0DTC6,0.018218
Q92835,P0DTC2,0.019187
Q92835,P0DTC1,0.069203
Q92835,P0DTC9,0.010675
Q92835,P0DTC8,0.000363
Q92834,P0DTC5,0.003218
Q92834,P0DTC3,0.004913
Q92834,P0DTC4,0.003391
Q92834,P0DTC7,6.9e-05
Q92834,P0DTC2,0.003702
Q92834,P0DTC1,0.017301
Q92834,P0DTC9,0.003806
Q92834,P0DTC8,0.000173
Q969K7,P0DTC6,0.000277
Q969K7,P0DTD2,0.000329
Q969K7,P0DTD3,0.06275
Q969K7,P0DTC3,0.021142
Q969K7,P0DTC7,0.025294
Q969K7,P0DTC5,0.031453
Q969K7,P0DTC4,0.041937
Q969K7,P0DTC2,0.025224
Q969K7,P0DTC1,0.021142
Q969K7,P0DTC8,0.000329
Q969K4,P0DTC5,0.002336
Q969K4,P0DTC4,0.002336
Q969K4,P0DTC7,1.7e-05
Q969K4,P0DTC3,0.002699
Q969K4,P0DTC2,0.002353
Q969K4,P0DTC1,0.016868
Q969K4,P0DTC9,0.017214
Q92838,P0DTD2,0.005173
Q92838,P0DTD3,0.006782
Q92838,P0DTF1,0.00263
Q92838,P0DTC5,0.009048
Q92838,P0DTC4,0.033702
Q92838,P0DTC7,0.012284
Q92838,P0DTC6,0.007526
Q92838,P0DTC3,0.005744
Q92838,P0DTC2,0.035363
Q92838,P0DTC1,0.054048
Q92838,P0DTC9,0.03237
Q92838,P0DTC8,0.026972
Q9H3M0,P0DTC3,0.00128
Q9H3M0,P0DTD2,0.002993
Q9H3M0,P0DTC4,0.001194
Q9H3M0,P0DTC7,0.004394
Q9H3M0,P0DTC6,0.003045
Q9H3M0,P0DTC5,0.001194
Q9H3M0,P0DTC2,0.014844
Q9H3M0,P0DTC1,0.004048
Q9H3M0,P0DTC9,0.000675
Q969K3,P0DTC3,0.006851
Q969K3,P0DTD2,0.004775
Q969K3,P0DTD3,0.000242
Q969K3,P0DTC5,0.008045
Q969K3,P0DTF1,0.002266
Q969K3,P0DTC4,0.024913
Q969K3,P0DTC7,0.007076
Q969K3,P0DTC6,0.007422
Q969K3,P0DTC2,0.029775
Q969K3,P0DTC1,0.07313
Q969K3,P0DTC9,0.026955
Q969K3,P0DTC8,0.019498
Q9BVC4,P0DTD2,0.018097
Q9BVC4,P0DTC4,0.003512
Q9BVC4,P0DTC7,0.020813
Q9BVC4,P0DTC6,0.017543
Q9BVC4,P0DTC5,0.003512
Q9BVC4,P0DTC3,0.004689
Q9BVC4,P0DTC2,0.019169
Q9BVC4,P0DTC1,0.043217
Q9BVC4,P0DTC9,0.007041
Q9BZG1,P0DTC3,0.007422
Q9BZG1,P0DTD2,0.000917
Q9BZG1,P0DTD3,0.004394
Q9BZG1,P0DTC4,0.045276
Q9BZG1,P0DTC7,0.002837
Q9BZG1,P0DTC6,0.000813
Q9BZG1,P0DTC5,0.011245
Q9BZG1,P0DTC2,0.036262
Q9BZG1,P0DTC1,0.052404
Q9BZG1,P0DTC9,0.054394
Q9BZG1,P0DTC8,0.033996
Q9Y6E0,P0DTC3,0.005432
Q9Y6E0,P0DTC6,0.000415
Q9Y6E0,P0DTC4,0.020968
Q9Y6E0,P0DTD3,0.000121
Q9Y6E0,P0DTC7,8.7e-05
Q9Y6E0,P0DTC5,0.005346
Q9Y6E0,P0DTC2,0.017699
Q9Y6E0,P0DTC1,0.060345
Q9Y6E0,P0DTC9,0.037923
Q9Y6E0,P0DTC8,0.015605
Q9BZG2,P0DTD2,0.000329
Q9BZG2,P0DTD3,0.06275
Q9BZG2,P0DTC4,0.059688
Q9BZG2,P0DTC7,0.028512
Q9BZG2,P0DTC6,0.000277
Q9BZG2,P0DTC5,0.036729
Q9BZG2,P0DTC3,0.026695
Q9BZG2,P0DTC2,0.043494
Q9BZG2,P0DTC1,0.063511
Q9BZG2,P0DTC9,0.015934
Q9BZG2,P0DTC8,0.012803
Q9Y6E7,P0DTC3,0.010086
Q9Y6E7,P0DTD2,0.011349
Q9Y6E7,P0DTF1,0.001367
Q9Y6E7,P0DTC4,0.010034
Q9Y6E7,P0DTD3,0.006419
Q9Y6E7,P0DTC7,0.015709
Q9Y6E7,P0DTC6,0.01436
Q9Y6E7,P0DTC5,0.010259
Q9Y6E7,P0DTC2,0.028114
Q9Y6E7,P0DTC1,0.080673
Q9Y6E7,P0DTC9,0.0141
Q9Y6E7,P0DTC8,0.000727
O43930,P0DTC1,0.031764
O43930,P0DTC9,0.020363
Q9HC73,P0DTD2,0.012785
Q9HC73,P0DTC3,0.019775
Q9HC73,P0DTF1,0.010052
Q9HC73,P0DTD3,0.041937
Q9HC73,P0DTC4,0.051418
Q9HC73,P0DTC7,0.041331
Q9HC73,P0DTC6,0.020744
Q9HC73,P0DTC5,0.036141
Q9HC73,P0DTC2,0.049342
Q9HC73,P0DTC1,0.051816
Q9HC73,P0DTC9,0.019896
Q9HC73,P0DTC8,0.019342
Q9BZG8,P0DTC3,0.006159
Q9BZG8,P0DTC4,0.004412
Q9BZG8,P0DTC7,5.2e-05
Q9BZG8,P0DTC5,0.004412
Q9BZG8,P0DTC2,0.004135
Q9BZG8,P0DTC1,0.024411
Q9BZG8,P0DTC9,0.008547
Q9Y597,P0DTD2,0.002595
Q9Y597,P0DTC7,0.001938
Q9Y597,P0DTC6,0.002595
Q9Y597,P0DTC2,0.01391
Q9Y597,P0DTC1,0.001436
Q5TZA2,P0DTC6,0.003097
Q5TZA2,P0DTC5,0.075449
Q5TZA2,P0DTD2,0.002543
Q5TZA2,P0DTD3,0.000329
Q5TZA2,P0DTC3,0.004446
Q5TZA2,P0DTC4,0.024827
Q5TZA2,P0DTC7,0.003235
Q5TZA2,P0DTC2,0.026263
Q5TZA2,P0DTC1,0.026557
Q5TZA2,P0DTC9,0.030726
Q5TZA2,P0DTC8,0.021384
Q9Y592,P0DTD2,0.000882
Q9Y592,P0DTC4,0.035553
Q9Y592,P0DTC7,0.000709
Q9Y592,P0DTC6,0.000882
Q9Y592,P0DTC5,0.002232
Q9Y592,P0DTC3,0.002907
Q9Y592,P0DTC2,0.029394
Q9Y592,P0DTC1,0.023806
Q9Y592,P0DTC9,0.039982
Q9Y592,P0DTC8,0.033321
P01236,P0DTC6,0.00846
P01236,P0DTD3,0.000329
P01236,P0DTF1,0.003443
P01236,P0DTC3,0.007543
P01236,P0DTC1,0.036487
P01236,P0DTC4,0.032716
P01236,P0DTC7,0.008685
P01236,P0DTC5,0.010069
P01236,P0DTC2,0.035847
P01236,P0DTC9,0.024498
P01236,P0DTC8,0.024065
P01236,P0DTD2,0.003996
Q92598,P0DTC3,0.006661
Q92598,P0DTD3,0.000329
Q92598,P0DTD2,0.002751
Q92598,P0DTC4,0.006661
Q92598,P0DTC7,0.002561
Q92598,P0DTC6,0.00301
Q92598,P0DTC5,0.006419
Q92598,P0DTC2,0.009308
Q92598,P0DTC1,0.039411
Q92598,P0DTC9,0.021747
Q92598,P0DTC8,0.000813
Q96T21,P0DTC3,0.000277
Q96T21,P0DTD3,0.000225
Q96T21,P0DTD2,0.007214
Q96T21,P0DTC4,0.000415
Q96T21,P0DTC7,0.008893
Q96T21,P0DTC6,0.009515
Q96T21,P0DTC5,0.000208
Q96T21,P0DTC2,0.011176
Q96T21,P0DTC1,0.061625
Q96T21,P0DTC9,0.000173
Q96T21,P0DTC8,0.000398
O43570,P0DTC3,0.001176
O43570,P0DTC4,0.001263
O43570,P0DTC7,0.00128
O43570,P0DTC5,0.001176
O43570,P0DTC2,0.004948
O43570,P0DTC1,0.006592
O43570,P0DTC9,0.000623
O43570,P0DTC8,8.7e-05
P16402,P0DTC3,0.000311
P16402,P0DTD3,0.000173
P16402,P0DTD2,0.007439
P16402,P0DTC4,0.000467
P16402,P0DTC7,0.008702
P16402,P0DTC6,0.009239
P16402,P0DTC5,0.000225
P16402,P0DTC2,0.01519
P16402,P0DTC1,0.047491
P16402,P0DTC9,0.000173
P16402,P0DTC8,0.000536
Q8N865,P0DTC5,0.002578
Q8N865,P0DTC4,0.002578
Q8N865,P0DTC9,0.002041
Q8N865,P0DTC7,5.2e-05
Q8N865,P0DTC3,0.003287
Q8N865,P0DTC2,0.002647
Q8N865,P0DTC1,0.0009
A6NCC3,P0DTC1,0.002699
A6NCC3,P0DTC9,0.005865
A6NCC3,P0DTC4,0.006747
A6NCC3,P0DTC7,0.001125
A6NCC3,P0DTC5,0.006747
A6NCC3,P0DTC3,0.008408
A6NCC3,P0DTC2,0.007405
Q05952,P0DTC4,0.000173
Q05952,P0DTC2,0.006609
Q05952,P0DTC1,0.026747
Q05952,P0DTC9,0.052093
Q05952,P0DTC8,0.000173
Q6NX49,P0DTC4,0.000121
Q6NX49,P0DTC2,0.001938
Q6NX49,P0DTC1,0.037854
Q6NX49,P0DTC9,0.005208
Q6NX49,P0DTC8,0.000121
Q9UKZ9,P0DTC3,0.000502
Q9UKZ9,P0DTD2,0.008754
Q9UKZ9,P0DTD3,0.000329
Q9UKZ9,P0DTF1,0.010052
Q9UKZ9,P0DTC2,0.018287
Q9UKZ9,P0DTC7,0.01718
Q9UKZ9,P0DTC6,0.017751
Q9UKZ9,P0DTC5,0.010294
Q9UKZ9,P0DTC4,0.000467
Q9UKZ9,P0DTC1,0.00237
Q9UKZ9,P0DTC9,0.000138
Q9UKZ9,P0DTC8,0.000467
P09001,P0DTC5,0.00981
P09001,P0DTC1,0.027716
P09001,P0DTC9,0.005502
P09001,P0DTC4,0.009931
P09001,P0DTC7,0.00218
P09001,P0DTC3,0.009706
P09001,P0DTC2,0.017093
P09001,P0DTC8,0.000121
P53708,P0DTD3,0.002768
P53708,P0DTD2,0.003045
P53708,P0DTC3,0.004585
P53708,P0DTC9,0.006834
P53708,P0DTF1,0.002751
P53708,P0DTC4,0.004983
P53708,P0DTC7,0.008633
P53708,P0DTC6,0.005969
P53708,P0DTC5,0.007387
P53708,P0DTC2,0.01045
P53708,P0DTC1,0.026384
P53708,P0DTC8,0.000606
P04035,P0DTC6,0.017733
P04035,P0DTC5,0.04557
P04035,P0DTD3,0.06275
P04035,P0DTF1,0.004291
P04035,P0DTC1,0.062283
P04035,P0DTC9,0.011211
P04035,P0DTC4,0.051868
P04035,P0DTC7,0.043338
P04035,P0DTC3,0.032335
P04035,P0DTC2,0.0514
P04035,P0DTC8,0.000433
P04035,P0DTD2,0.011228
P60520,P0DTC6,0.000225
P60520,P0DTD2,0.000225
P60520,P0DTD3,0.004291
P60520,P0DTC2,0.042404
P60520,P0DTC4,0.041937
P60520,P0DTC7,0.003945
P60520,P0DTC5,0.010623
P60520,P0DTC3,0.01237
P60520,P0DTC1,0.052369
P60520,P0DTC9,0.042041
P60520,P0DTC8,0.030865
Q5DJT8,P0DTC2,0.001263
Q5DJT8,P0DTC4,0.001107
Q5DJT8,P0DTC7,5.2e-05
Q5DJT8,P0DTC5,0.001107
Q5DJT8,P0DTC3,0.001228
Q5DJT8,P0DTC1,0.012768
Q5DJT8,P0DTC9,0.000606
Q9UKZ1,P0DTC3,0.002543
Q9UKZ1,P0DTD2,0.005225
Q9UKZ1,P0DTC4,0.001747
Q9UKZ1,P0DTC7,0.005778
Q9UKZ1,P0DTC6,0.006609
Q9UKZ1,P0DTC5,0.001747
Q9UKZ1,P0DTC2,0.005727
Q9UKZ1,P0DTC1,0.038321
Q9UKZ1,P0DTC9,0.007543
Q6NX45,P0DTC4,0.000121
Q6NX45,P0DTC2,0.001938
Q6NX45,P0DTC1,0.037854
Q6NX45,P0DTC9,0.005208
Q6NX45,P0DTC8,0.000121
Q9UKZ4,P0DTD2,0.007509
Q9UKZ4,P0DTF1,0.013425
Q9UKZ4,P0DTC4,0.030276
Q9UKZ4,P0DTC7,0.013062
Q9UKZ4,P0DTC6,0.011799
Q9UKZ4,P0DTC5,0.017854
Q9UKZ4,P0DTC3,0.004567
Q9UKZ4,P0DTC2,0.037404
Q9UKZ4,P0DTC1,0.059186
Q9UKZ4,P0DTC9,0.030934
Q9UKZ4,P0DTC8,0.025847
Q8NFQ6,P0DTC3,0.000208
Q8NFQ6,P0DTC5,0.000156
Q8NFQ6,P0DTC4,0.000329
Q8NFQ6,P0DTC7,0.000104
